INSERT INTO `cities` (`id`, `name`, `state_id`, `created_at`, `updated_at`) VALUES
(34035, 'Floresti', 2947, NULL, NULL),
(34036, 'Frata', 2947, NULL, NULL),
(34037, 'Garbau', 2947, NULL, NULL),
(34038, 'Geaca', 2947, NULL, NULL),
(34039, 'Gherla', 2947, NULL, NULL),
(34040, 'Gilau', 2947, NULL, NULL),
(34041, 'Huedin', 2947, NULL, NULL),
(34042, 'Iara', 2947, NULL, NULL),
(34043, 'Iclod', 2947, NULL, NULL),
(34044, 'Izvoru Crisului', 2947, NULL, NULL),
(34045, 'Jichisu de Jos', 2947, NULL, NULL),
(34046, 'Jucu', 2947, NULL, NULL),
(34047, 'Luna', 2947, NULL, NULL),
(34048, 'Maguri-Racatau', 2947, NULL, NULL),
(34049, 'Manastireni', 2947, NULL, NULL),
(34050, 'Margau', 2947, NULL, NULL),
(34051, 'Marisel', 2947, NULL, NULL),
(34052, 'Mica', 2947, NULL, NULL),
(34053, 'Mihai Viteazu', 2947, NULL, NULL),
(34054, 'Mintiu Gherlii', 2947, NULL, NULL),
(34055, 'Mociu', 2947, NULL, NULL),
(34056, 'Moldovenesti', 2947, NULL, NULL),
(34057, 'Palatca', 2947, NULL, NULL),
(34058, 'Panticeu', 2947, NULL, NULL),
(34059, 'Petrestii de Jos', 2947, NULL, NULL),
(34060, 'Ploscos', 2947, NULL, NULL),
(34061, 'Poieni', 2947, NULL, NULL),
(34062, 'Rasca', 2947, NULL, NULL),
(34063, 'Recea Cristur', 2947, NULL, NULL),
(34064, 'Sacuieu', 2947, NULL, NULL),
(34065, 'Sancraiu', 2947, NULL, NULL),
(34066, 'Sandulesti', 2947, NULL, NULL),
(34067, 'Sanmartin', 2947, NULL, NULL),
(34068, 'Sanpaul', 2947, NULL, NULL),
(34069, 'Savadisla', 2947, NULL, NULL),
(34070, 'Sic', 2947, NULL, NULL),
(34071, 'Suatu', 2947, NULL, NULL),
(34072, 'Taga', 2947, NULL, NULL),
(34073, 'Tritenii de Jos', 2947, NULL, NULL),
(34074, 'Turda', 2947, NULL, NULL),
(34075, 'Tureni', 2947, NULL, NULL),
(34076, 'Unguras', 2947, NULL, NULL),
(34077, 'Vad', 2947, NULL, NULL),
(34078, 'Valea Ierii', 2947, NULL, NULL),
(34079, 'Viisoara', 2947, NULL, NULL),
(34080, 'Vultureni', 2947, NULL, NULL),
(34081, 'Adamclisi', 2948, NULL, NULL),
(34082, 'Agigea', 2948, NULL, NULL),
(34083, 'Albesti', 2948, NULL, NULL),
(34084, 'Aliman', 2948, NULL, NULL),
(34085, 'Amzacea', 2948, NULL, NULL),
(34086, 'Baneasa', 2948, NULL, NULL),
(34087, 'Basarabi', 2948, NULL, NULL),
(34088, 'Castelu', 2948, NULL, NULL),
(34089, 'Cerchezu', 2948, NULL, NULL),
(34090, 'Cernavoda', 2948, NULL, NULL),
(34091, 'Chirnogeni', 2948, NULL, NULL),
(34092, 'Ciobanu', 2948, NULL, NULL),
(34093, 'Ciocarlia', 2948, NULL, NULL),
(34094, 'Cobadin', 2948, NULL, NULL),
(34095, 'Cogealac', 2948, NULL, NULL),
(34096, 'Comana', 2948, NULL, NULL),
(34097, 'Constanta', 2948, NULL, NULL),
(34098, 'Corbu', 2948, NULL, NULL),
(34099, 'Costinesti', 2948, NULL, NULL),
(34100, 'Crucea', 2948, NULL, NULL),
(34101, 'Cumpana', 2948, NULL, NULL),
(34102, 'Deleni', 2948, NULL, NULL),
(34103, 'Dobromir', 2948, NULL, NULL),
(34104, 'Douazeci si Trei August', 2948, NULL, NULL),
(34105, 'Dumbraveni', 2948, NULL, NULL),
(34106, 'Eforie', 2948, NULL, NULL),
(34107, 'Garliciu', 2948, NULL, NULL),
(34108, 'Ghindaresti', 2948, NULL, NULL),
(34109, 'Harsova', 2948, NULL, NULL),
(34110, 'Horia', 2948, NULL, NULL),
(34111, 'Independenta', 2948, NULL, NULL),
(34112, 'Ion Corvin', 2948, NULL, NULL),
(34113, 'Istria', 2948, NULL, NULL),
(34114, 'Limanu', 2948, NULL, NULL),
(34115, 'Lipnita', 2948, NULL, NULL),
(34116, 'Lumina', 2948, NULL, NULL),
(34117, 'Mangalia', 2948, NULL, NULL),
(34118, 'Medgidia', 2948, NULL, NULL),
(34119, 'Mereni', 2948, NULL, NULL),
(34120, 'Mihai Viteazu', 2948, NULL, NULL),
(34121, 'Mihail Kogalniceanu', 2948, NULL, NULL),
(34122, 'Mircea Voda', 2948, NULL, NULL),
(34123, 'Navodari', 2948, NULL, NULL),
(34124, 'Negru Voda', 2948, NULL, NULL),
(34125, 'Nicolae Balcescu', 2948, NULL, NULL),
(34126, 'Oltina', 2948, NULL, NULL),
(34127, 'Ostrov', 2948, NULL, NULL),
(34128, 'Ovidiu', 2948, NULL, NULL),
(34129, 'Pantelimon', 2948, NULL, NULL),
(34130, 'Pecineaga', 2948, NULL, NULL),
(34131, 'Pestera', 2948, NULL, NULL),
(34132, 'Poarta Alba', 2948, NULL, NULL),
(34133, 'Rasova', 2948, NULL, NULL),
(34134, 'Sacele', 2948, NULL, NULL),
(34135, 'Saraiu', 2948, NULL, NULL),
(34136, 'Seimeni', 2948, NULL, NULL),
(34137, 'Silistea', 2948, NULL, NULL),
(34138, 'Targusor', 2948, NULL, NULL),
(34139, 'Techirghiol', 2948, NULL, NULL),
(34140, 'Topalu', 2948, NULL, NULL),
(34141, 'Topraisar', 2948, NULL, NULL),
(34142, 'Tortoman', 2948, NULL, NULL),
(34143, 'Tuzla', 2948, NULL, NULL),
(34144, 'Valu lui Traian', 2948, NULL, NULL),
(34145, 'Vulturu', 2948, NULL, NULL),
(34146, 'Aita Mare', 2949, NULL, NULL),
(34147, 'Baraolt', 2949, NULL, NULL),
(34148, 'Barcani', 2949, NULL, NULL),
(34149, 'Batani', 2949, NULL, NULL),
(34150, 'Belin', 2949, NULL, NULL),
(34151, 'Bodoc', 2949, NULL, NULL),
(34152, 'Borosneu Mare', 2949, NULL, NULL),
(34153, 'Bradut', 2949, NULL, NULL),
(34154, 'Brates', 2949, NULL, NULL),
(34155, 'Bretcu', 2949, NULL, NULL),
(34156, 'Catalina', 2949, NULL, NULL),
(34157, 'Cernat', 2949, NULL, NULL),
(34158, 'Chichis', 2949, NULL, NULL),
(34159, 'Comandau', 2949, NULL, NULL),
(34160, 'Covasna', 2949, NULL, NULL),
(34161, 'Dobarlau', 2949, NULL, NULL),
(34162, 'Ghelinta', 2949, NULL, NULL),
(34163, 'Ghidfalau', 2949, NULL, NULL),
(34164, 'Haghig', 2949, NULL, NULL),
(34165, 'Ilieni', 2949, NULL, NULL),
(34166, 'Intorsura Buzaului', 2949, NULL, NULL),
(34167, 'Lemnia', 2949, NULL, NULL),
(34168, 'Malnas', 2949, NULL, NULL),
(34169, 'Moacsa', 2949, NULL, NULL),
(34170, 'Ojdula', 2949, NULL, NULL),
(34171, 'Ozun', 2949, NULL, NULL),
(34172, 'Poian', 2949, NULL, NULL),
(34173, 'Reci', 2949, NULL, NULL),
(34174, 'Sanzieni', 2949, NULL, NULL),
(34175, 'Sfantu Gheorghe', 2949, NULL, NULL),
(34176, 'Sita Buzaului', 2949, NULL, NULL),
(34177, 'Targu Secuiesc', 2949, NULL, NULL),
(34178, 'Turia', 2949, NULL, NULL),
(34179, 'Valcele', 2949, NULL, NULL),
(34180, 'Valea Crisului', 2949, NULL, NULL),
(34181, 'Valea Mare', 2949, NULL, NULL),
(34182, 'Varghis', 2949, NULL, NULL),
(34183, 'Zabala', 2949, NULL, NULL),
(34184, 'Zagon', 2949, NULL, NULL),
(34185, 'Aninoasa', 2950, NULL, NULL),
(34186, 'Baleni', 2950, NULL, NULL),
(34187, 'Barbuletu', 2950, NULL, NULL),
(34188, 'Bezdead', 2950, NULL, NULL),
(34189, 'Bilciuresti', 2950, NULL, NULL),
(34190, 'Branesti', 2950, NULL, NULL),
(34191, 'Branistea', 2950, NULL, NULL),
(34192, 'Brezoaiele', 2950, NULL, NULL),
(34193, 'Buciumeni', 2950, NULL, NULL),
(34194, 'Bucsani', 2950, NULL, NULL),
(34195, 'Butimanu', 2950, NULL, NULL),
(34196, 'Candesti', 2950, NULL, NULL),
(34197, 'Ciocanesti', 2950, NULL, NULL),
(34198, 'Cobia', 2950, NULL, NULL),
(34199, 'Cojasca', 2950, NULL, NULL),
(34200, 'Comisani', 2950, NULL, NULL),
(34201, 'Contesti', 2950, NULL, NULL),
(34202, 'Corbii Mari', 2950, NULL, NULL),
(34203, 'Cornatelu', 2950, NULL, NULL),
(34204, 'Cornesti', 2950, NULL, NULL),
(34205, 'Costestii din Vale', 2950, NULL, NULL),
(34206, 'Crangurile de Sus', 2950, NULL, NULL),
(34207, 'Crevedia', 2950, NULL, NULL),
(34208, 'Darmanesti', 2950, NULL, NULL),
(34209, 'Dobra', 2950, NULL, NULL),
(34210, 'Doicesti', 2950, NULL, NULL),
(34211, 'Dragodana', 2950, NULL, NULL),
(34212, 'Dragomiresti', 2950, NULL, NULL),
(34213, 'Edera de Jos', 2950, NULL, NULL),
(34214, 'Fieni', 2950, NULL, NULL),
(34215, 'Finta', 2950, NULL, NULL),
(34216, 'Gaesti', 2950, NULL, NULL),
(34217, 'Glodeni', 2950, NULL, NULL),
(34218, 'Gura Foii', 2950, NULL, NULL),
(34219, 'Gura Ocnitei', 2950, NULL, NULL),
(34220, 'Gura Sutii', 2950, NULL, NULL),
(34221, 'Hulubesti', 2950, NULL, NULL),
(34222, 'Ion luca Caragiale', 2950, NULL, NULL),
(34223, 'Lucieni', 2950, NULL, NULL),
(34224, 'Ludesti', 2950, NULL, NULL),
(34225, 'Lunguletu', 2950, NULL, NULL),
(34226, 'Malu cu Flori', 2950, NULL, NULL),
(34227, 'Manesti', 2950, NULL, NULL),
(34228, 'Matasaru', 2950, NULL, NULL),
(34229, 'Mogosani', 2950, NULL, NULL),
(34230, 'Moreni', 2950, NULL, NULL),
(34231, 'Moroeni', 2950, NULL, NULL),
(34232, 'Morteni', 2950, NULL, NULL),
(34233, 'Motaeni', 2950, NULL, NULL),
(34234, 'Niculesti', 2950, NULL, NULL),
(34235, 'Nucet', 2950, NULL, NULL),
(34236, 'Ocnita', 2950, NULL, NULL),
(34237, 'Odobesti', 2950, NULL, NULL),
(34238, 'Petresti', 2950, NULL, NULL),
(34239, 'Pietrosita', 2950, NULL, NULL),
(34240, 'Poiana', 2950, NULL, NULL),
(34241, 'Potlogi', 2950, NULL, NULL),
(34242, 'Produlesti', 2950, NULL, NULL),
(34243, 'Pucheni', 2950, NULL, NULL),
(34244, 'Pucioasa', 2950, NULL, NULL),
(34245, 'Racari', 2950, NULL, NULL),
(34246, 'Razvad', 2950, NULL, NULL),
(34247, 'Runcu', 2950, NULL, NULL),
(34248, 'Salcioara', 2950, NULL, NULL),
(34249, 'Selaru', 2950, NULL, NULL),
(34250, 'Slobozia Moara', 2950, NULL, NULL),
(34251, 'Sotanga', 2950, NULL, NULL),
(34252, 'Targoviste', 2950, NULL, NULL),
(34253, 'Tartasesti', 2950, NULL, NULL),
(34254, 'Tatarani', 2950, NULL, NULL),
(34255, 'Titu', 2950, NULL, NULL),
(34256, 'Uliesti', 2950, NULL, NULL),
(34257, 'Ulmi', 2950, NULL, NULL),
(34258, 'Vacaresti', 2950, NULL, NULL),
(34259, 'Valea Lunga', 2950, NULL, NULL),
(34260, 'Valea Mare', 2950, NULL, NULL),
(34261, 'Valeni-Dambovita', 2950, NULL, NULL),
(34262, 'Varfuri', 2950, NULL, NULL),
(34263, 'Visina', 2950, NULL, NULL),
(34264, 'Visinesti', 2950, NULL, NULL),
(34265, 'Voinesti', 2950, NULL, NULL),
(34266, 'Vulcana Bai', 2950, NULL, NULL),
(34267, 'Afumati', 2951, NULL, NULL),
(34268, 'Almajiu', 2951, NULL, NULL),
(34269, 'Amarastii de Jos', 2951, NULL, NULL),
(34270, 'Amarastii de Sus', 2951, NULL, NULL),
(34271, 'Apele Vii', 2951, NULL, NULL),
(34272, 'Argetoaia', 2951, NULL, NULL),
(34273, 'Bailesti', 2951, NULL, NULL);
